name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime
Worlds End,174 Camden High Street,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.1420347847919218,51.538616199856435,528950.9650633854,183825.92298459925,01/19/2020
Constitution,42 St Pancras Way,London,Camden Town,E09000007,Camden,,E05000143,St. Pancras and Somers Town,,-0.1354180125898381,51.54032777222529,529404.964939759,184027.92293058947,01/19/2020
Prince Albert,163 Royal College Street,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.13753952715884188,51.54064023807472,529256.9649799657,184058.92292190157,01/19/2020
Colonel Fawcett,1 Randolph Street,London,Camden Town,E09000007,Camden,,E05000131,Cantelowes,,-0.1361839991097436,51.541697841148064,529347.9649549334,184178.922889588,01/19/2020
Golden Lion,88 Royal College Street,London,Camden Town,E09000007,Camden,,E05000143,St. Pancras and Somers Town,,-0.13485727114318,51.537818884601315,529450.9649279579,183749.9230058837,01/19/2020
Papillon,"30 Market Place,  Falloden Way",Hampstead Garden Suburb,London,E09000003,Barnet,,E05000052,Garden Suburb,,-0.18268639794149003,51.58563631921689,526001.9658625283,188983.92158255633,01/19/2020
Wallace,1023 Finchley Road,Golders Green,London,E09000003,Barnet,,E05000052,Garden Suburb,,-0.19848410190077942,51.57964828926302,524923.966155725,188290.92177091812,01/19/2020
Refectory,911 Finchley Road,Golders Green,London,E09000003,Barnet,,E05000045,Childs Hill,,-0.19643809479421112,51.57409544095807,525080.9661142399,187676.92193681368,01/19/2020
Gate Lodge,622 Finchley Road,Golders Green,London,E09000003,Barnet,,E05000045,Childs Hill,,-0.19499581333073285,51.57115968343855,525188.966085148,187352.92202526506,01/19/2020
Prince Arthur,80-82 Eversholt Street,London,Euston,E09000007,Camden,,E05000143,St. Pancras and Somers Town,,-0.13339145396876828,51.52994492791236,529574.9648948688,182876.92324324668,01/19/2020
Royal George,8-14 Eversholt Street,London,Euston,E09000007,Camden,,E05000143,St. Pancras and Somers Town,,-0.13149820649612495,51.528296102173194,529710.9648577122,182696.92329219152,01/19/2020
Cock Tavern,23 Phoenix Road,London,Somers Town,E09000007,Camden,,E05000143,St. Pancras and Somers Town,,-0.13132314460293035,51.53116199458173,529714.9648570193,183015.9232049277,01/19/2020
Somers Town Coffee House,60 Chalton Street,London,Somers Town,E09000007,Camden,,E05000143,St. Pancras and Somers Town,,-0.12985479415052292,51.52969976338338,529820.9648280344,182855.92324846174,01/19/2020
Crowndale,61-65 Crowndale Road,London,Camden Town,E09000007,Camden,,E05000142,Regent's Park,,-0.1372670298659257,51.53460179973226,529292.9649714372,183387.92310380103,01/19/2020
Rocket,120 Euston Road,London,Euston,E09000007,Camden,,E05000143,St. Pancras and Somers Town,,-0.12890262910863734,51.52830869482947,529890.9648088416,182702.92329013848,01/19/2020
Doric Arch,"Euston Station Colonnade, 1 Eversholt Street",London,Euston,E09000007,Camden,,E05000142,Regent's Park,,-0.13215721952682663,51.52804580605271,529665.9648698964,182667.92330022884,01/19/2020
Signal Box,"Unit 53, Euston Station",London,Euston,E09000007,Camden,,E05000142,Regent's Park,,-0.13327077707693638,51.52866604088394,529586.9648914323,182734.92328207713,01/19/2020
Euston Tap,"West & East Lodges, 190 Euston Road",London,Euston,E09000007,Camden,,E05000142,Regent's Park,,-0.1321515276217141,51.527128456942535,529668.9648689548,182565.92332812643,01/19/2020
Savannah,81-103 Euston Street,London,Euston,E09000007,Camden,,E05000142,Regent's Park,,-0.13599111855949586,51.52665895032394,529403.964940602,182506.92334448342,01/19/2020
Crown & Anchor,137 Drummond Street,London,Euston,E09000007,Camden,,E05000142,Regent's Park,,-0.13662292258423137,51.52707365967327,529358.9649527471,182551.92333204387,01/19/2020
Exmouth Arms,1 Starcross Street,London,Euston,E09000007,Camden,,E05000142,Regent's Park,,-0.13684729328611958,51.527580815593346,529341.9649573934,182607.92331669753,01/19/2020
Etrusca,1 Hurdwick Place,London,Euston,E09000007,Camden,,E05000142,Regent's Park,,-0.13887556109624105,51.53405179106341,529182.9650011547,183323.92312111426,01/19/2020
Crescent Coffee,1 Hurdwick Place,London,Camden Town,E09000007,Camden,,E05000142,Regent's Park,,-0.13887556109624105,51.53405179106341,529182.9650011547,183323.92312111426,01/19/2020
Escape,Lidlington Place,London,Euston,E09000007,Camden,,E05000143,St. Pancras and Somers Town,,-0.13744790136080995,51.53264425901713,529285.9649732755,183169.9231631455,01/19/2020
Square Tavern,"26 Tolmers Square,",London,Euston,E09000007,Camden,,E05000142,Regent's Park,,-0.13741769535730325,51.526321899162625,529305.9649668484,182466.9233550767,01/19/2020
O'Neill's,73-77 Euston Road,London,Euston,E09000007,Camden,,E05000141,King's Cross,,-0.12616964336354825,51.528858599858765,530078.9647578672,182768.92327167228,01/19/2020
Euston Flyer,83-87 Euston Rd,London,Euston,E09000007,Camden,,E05000141,King's Cross,,-0.12710539025890627,51.52854080927395,530014.9647752028,182731.92328192928,01/19/2020
Greene Man,383 Euston Road,London,Regents Park,E09000033,City of Westminster,,E05000641,Marylebone High Street,,-0.14316206268658935,51.52367917843208,528914.9650713095,182162.92343643552,01/19/2020
Union,11 Triton Street,London,Euston,E09000007,Camden,,E05000142,Regent's Park,,-0.1423192206632385,51.524906827067184,528969.9650567385,182300.92339904496,01/19/2020
Shaker & Company,119 Hampstead Road,London,Regents Park,E09000007,Camden,,E05000142,Regent's Park,,-0.13896419844354232,51.52799210927268,529193.9649972004,182649.92330482195,01/19/2020
N Restaurant & Bar,48 Stanhope Street,London,Regents Park,E09000007,Camden,,E05000142,Regent's Park,,-0.14059030311615692,51.527712140522574,529081.9650272226,182615.92331376753,01/19/2020
Refinery at Regent's Place,5 Brock Street,London,Euston,E09000007,Camden,,E05000142,Regent's Park,,-0.1400030371129527,51.525850332215185,529127.9650145298,182409.92336998496,01/19/2020
White Mustache,"7 Stanhope Parade, Stanhope Street",London,Regents Park,E09000007,Camden,,E05000142,Regent's Park,,-0.140581019931212,51.53076951468794,529073.9650299436,182955.92322122667,01/19/2020
Queens Head & Artichoke,30-32 Albany Street,London,Regents Park,E09000007,Camden,,E05000142,Regent's Park,,-0.14403222970215943,51.52603104947388,528847.9650896973,182422.92336545564,01/19/2020
Broad Walk Cafe,Broad Walk,London,Regents Park,E09000007,Camden,,E05000142,Regent's Park,,-0.1461023215840805,51.53220579166723,528686.9651342804,183105.9231800349,01/19/2020
Regent's Bar & Kitchen,"Inner Circle, Regent's Park",London,Regents Park,E09000033,City of Westminster,,E05000643,Regent's Park,,-0.1544355098163268,51.52829945839654,528119.9652863886,182656.92330100574,01/19/2020
Windsor Castle,98 Park Road,London,Regents Park,E09000033,City of Westminster,,E05000643,Regent's Park,,-0.15997901510824386,51.52525708697103,527743.9653887821,182308.92339640233,01/19/2020
Allsop Arms,137 Gloucester Place,London,Marylebone,E09000033,City of Westminster,,E05000632,Bryanston and Dorset Square,,-0.16018433378443533,51.52231071186929,527737.9653908086,181980.92348530656,01/19/2020
Chapel,48 Chapel Street,London,Marylebone,E09000033,City of Westminster,,E05000632,Bryanston and Dorset Square,,-0.16673324170963505,51.519688462282105,527290.9655132941,181677.9235665421,01/19/2020
Globe,43-47 Marylebone Road,London,Marylebone,E09000033,City of Westminster,,E05000641,Marylebone High Street,,-0.15700000527204686,51.52191900507461,527959.9653301857,181942.92349556618,01/19/2020
Metropolitan Bar,"7 Station Approach, Marylebone Road",London,Marylebone,E09000033,City of Westminster,,E05000643,Regent's Park,,-0.15599921932540575,51.52278455982761,528026.9653117553,182040.92346877855,01/19/2020
Phoenix,6 Daventry Street,London,Marylebone,E09000033,City of Westminster,,E05000634,Church Street,,-0.16716847382415256,51.52141286223613,527255.965522653,181868.92351550085,01/19/2020
Sir John Balcombe,21 Balcombe Street,London,Marylebone,E09000033,City of Westminster,,E05000632,Bryanston and Dorset Square,,-0.16182204032841402,51.52352341777877,527620.965422632,182112.92344972992,01/19/2020
Sports Bar & Grill,Melcombe Place,London,Marylebone,E09000033,City of Westminster,,E05000632,Bryanston and Dorset Square,,-0.16297823802244105,51.52309189581313,527541.9654442804,182062.9234633288,01/19/2020
Victoria & Albert Bars,Marylebone Station,London,Marylebone,E09000033,City of Westminster,,E05000632,Bryanston and Dorset Square,,-0.16297823802244105,51.52309189581313,527541.9654442804,182062.9234633288,01/19/2020
Bell Inn,91 Bell Street,London,Marylebone,E09000033,City of Westminster,,E05000634,Church Street,,-0.1657396835767907,51.52217289167316,527352.9654960529,181955.9234922289,01/19/2020
Globe,47 Lisson Grove,London,Marylebone,E09000033,City of Westminster,,E05000634,Church Street,,-0.16565356206810922,51.52252225891276,527357.9654946434,181994.92348178115,01/19/2020
Perseverance,11 Shroton Street,London,Marylebone,E09000033,City of Westminster,,E05000634,Church Street,,-0.16663173230397413,51.522573521067386,527289.9655132239,181998.923480767,01/19/2020
Volunteer,245-247 Baker Street,London,Marylebone,E09000033,City of Westminster,,E05000632,Bryanston and Dorset Square,,-0.1585153670701705,51.52366040331331,527849.9653600164,182133.92344365624,01/19/2020
Dublin Castle,94 Parkway,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.14567427539540706,51.537414792980385,528701.9651308589,183685.92302235303,01/19/2020
Oxford Arms,265 Camden High Street,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.14403410410953457,51.540158613701145,528807.9651021966,183993.9229386737,01/19/2020
Ice Wharf,28 Jamestown Road,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.1474218937982387,51.5401851698214,528572.9651661223,183990.92293904,01/19/2020
Good Mixer,30 Inverness Street,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.14411296379231178,51.53963828436303,528803.9651032793,183935.9229544475,01/19/2020
Lyttelton Arms,1 Camden High Street,London,Camden Town,E09000007,Camden,,E05000142,Regent's Park,,-0.13927008274061,51.5349842981422,529152.9650091026,183426.92309315677,01/19/2020
Simmons,7 Camden High Street,London,Camden Town,E09000007,Camden,,E05000142,Regent's Park,,-0.13927008274061,51.5349842981422,529152.9650091026,183426.92309315677,01/19/2020
Blues Kitchen,111 Camden High Street,London,Camden Town,E09000007,Camden,,E05000142,Regent's Park,,-0.14121017164790747,51.536912510808264,529012.9650467006,183637.92303575831,01/19/2020
Spread Eagle,141 Albert Street,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.14451652459691317,51.53716268083948,528782.965108923,183659.92302952608,01/19/2020
Earl Of Camden,55 Parkway,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.14417184734375155,51.538191390749944,528803.9651032578,183774.9229982561,01/19/2020
York & Albany,127-129 Parkway,London,Camden Town,E09000007,Camden,,E05000142,Regent's Park,,-0.146370968901122,51.536238764518146,528656.9651429385,183553.92305826576,01/19/2020
Sheephaven Bay,2 Mornington Street,London,Camden Town,E09000007,Camden,,E05000142,Regent's Park,,-0.1420719390634136,51.535226537167304,528957.9650616626,183448.92308706953,01/19/2020
Cross Keys,48-50 Crown Street,Dagenham,,E09000002,Barking and Dagenham,,E05000041,Village,,0.16169560263668423,51.53997607251623,550008.9593360486,184555.92278737342,01/19/2020
Edinboro Castle,57 Mornington Terrace,London,Camden Town,E09000007,Camden,,E05000142,Regent's Park,,-0.14499380174418003,51.536064124666424,528752.9651169918,183536.9230629811,01/19/2020
T E Dingwall Building,"11 Camden Lock Place, Chalk Farm Road",London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.14569351842083564,51.5415517378991,528688.9651346549,184145.92289704795,01/19/2020
Gabeto,"Stables Market, Chalk Farm Road",London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.14773816795989678,51.54233941565463,528544.9651739994,184229.92287385737,01/19/2020
Lock Tavern,35 Chalk Farm Road,London,Camden Town,E09000007,Camden,,E05000136,Haverstock,,-0.1482480612320958,51.54292299466098,528507.9651841124,184293.92285648355,01/19/2020
Made in Brasil Boteco,48 Chalk Farm Road,London,Camden Town,E09000007,Camden,,E05000136,Haverstock,,-0.1482480612320958,51.54292299466098,528507.9651841124,184293.92285648355,01/19/2020
Camden Assembly,49 Chalk Farm Road,London,Camden Town,E09000007,Camden,,E05000136,Haverstock,,-0.1498746616724325,51.54335332172966,528393.9652152627,184338.92284409702,01/19/2020
Belgo Noord Baar,72 Chalk Farm Road,London,Camden Town,E09000007,Camden,,E05000136,Haverstock,,-0.1498746616724325,51.54335332172966,528393.9652152627,184338.92284409702,01/19/2020
Joes,78 Chalk Farm Road,London,Camden Town,E09000007,Camden,,E05000136,Haverstock,,-0.1519052121969262,51.54378099587176,528251.9652540118,184382.92283205356,01/19/2020
Monarch,40-42 Chalk Farm Road,London,Camden Town,E09000007,Camden,,E05000136,Haverstock,,-0.1484339621107397,51.542961898760545,528494.9651876632,184297.92285537353,01/19/2020
Lansdowne,"90 Gloucester Avenue,",London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.1540913219742156,51.54179205415582,528105.9652931937,184157.92289318168,01/19/2020
Pembroke Castle,"150 Gloucester Avenue,",London,Primrose Hill,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.15488094137570455,51.542236121552406,528049.9653084172,184205.92288023274,01/19/2020
Engineer,65 Gloucester Avenue,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.15080329625012148,51.54001368824371,528338.9652297373,183965.92294541333,01/19/2020
Princess Of Wales,22 Chalcot Road,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.15372009447576224,51.54027544372922,528135.9652846986,183989.9229389627,01/19/2020
Simmons,7-9 Kentish Town Road,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.1425384747675721,51.539703298685865,528912.9650736529,183945.92295192077,01/19/2020
Devonshire Arms,33 Kentish Town Road,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.14272073965421297,51.54089322038877,528896.9650779639,184077.9229160056,01/19/2020
Quinns,65 Kentish Town Road,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.14197334500693057,51.543309416963815,528941.9650655724,184347.92284276168,01/19/2020
Bucks Head,202 Camden High Street,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.1437848640302024,51.540613299014446,528823.9650978465,184044.92292483052,01/19/2020
Elephants Head,224 Camden High Street,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.1437848640302024,51.540613299014446,528823.9650978465,184044.92292483052,01/19/2020
Hawley Arms,2 Castlehaven Road,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.1450064416867472,51.54213439654271,528734.9651221347,184211.9228791846,01/19/2020
Drinkers Paradise (Off Licence),129 Castlehaven Road,London,Camden Town,E09000007,Camden,,E05000139,Kentish Town,,-0.14417289457231855,51.545961094744406,528781.965109201,184638.92276357085,01/19/2020
Tapping The Admiral,77 Castle Road,London,Camden Town,E09000007,Camden,,E05000136,Haverstock,,-0.14692749232790506,51.5456089462391,528591.9651611868,184594.9227752593,01/19/2020
Queens,49 Regents Park Road,London,Primrose Hill,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.15771987167040535,51.54085988623844,527856.9653601439,184047.9229236067,01/19/2020
Unicorn,227 Camden Road,London,Camden Town,E09000007,Camden,,E05000139,Kentish Town,,-0.13003570058612693,51.54849741759198,529754.9648434782,184945.9226801488,01/19/2020
Lord Stanley,51 Camden Park Road,London,Camden Town,E09000007,Camden,,E05000131,Cantelowes,,-0.12972770460863456,51.547215546502905,529779.9648366473,184803.9227186768,01/19/2020
Draft House Camden,102-104 Camden Road,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.13855111181818444,51.54129477183991,529184.9649994569,184129.9229025031,01/19/2020
Slatterys,69 Camden Road,London,Camden Town,E09000007,Camden,,E05000131,Cantelowes,,-0.13805407385765706,51.54251888707018,529215.9649908105,184266.92286538403,01/19/2020
Old Eagle,251 Royal College Street,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.1397171970037874,51.54311180403765,529098.9650227048,184329.9228479808,01/19/2020
Camden Eye,2 Kentish Town Road,London,Camden Town,E09000007,Camden,,E05000130,Camden Town with Primrose Hill,,-0.14209771481664304,51.5399031530741,528942.9650654885,183968.92294572364,01/19/2020
Abbey Tavern,124 Kentish Town Road,London,Camden Town,E09000007,Camden,,E05000131,Cantelowes,,-0.14151023091090106,51.546179744504975,528965.965058843,184667.9227559063,01/19/2020
Lucky Seven,7 Cricklewood Lane,Cricklewood,London,E09000003,Barnet,,E05000045,Childs Hill,,-0.21490348850844643,51.55731906991009,523846.96645085025,185779.92245416855,01/19/2020
Lambo Bar & Restaurant,75 Cricklewood Lane,Cricklewood,London,E09000003,Barnet,,E05000045,Childs Hill,,-0.20768681699000427,51.560716166337855,524337.9663183296,186169.92234789557,01/19/2020
Best Western Palm Hotel,64-76 Hendon Way,Cricklewood,,E09000003,Barnet,,E05000045,Childs Hill,,-0.20428616332726657,51.563541774595684,524565.9662561908,186489.92226020765,01/19/2020
Clayton Crown Hotel,142-152 Cricklewood Broadway,Cricklewood,London,E09000003,Barnet,,E05000045,Childs Hill,,-0.21488168684945008,51.55677018482406,523849.96645010565,185718.9224706237,01/19/2020
Beaten Docket,50-56 Cricklewood Broadway,Cricklewood,London,E09000007,Camden,,E05000132,Fortune Green,,-0.2114147568892797,51.55357893993874,524098.9663825873,185369.92256516428,01/19/2020
Barretts,239 Cricklewood Broadway,Cricklewood,London,E09000005,Brent,,E05000095,Mapesbury,,-0.21724266123648497,51.55800210956324,523682.9664949628,185851.92243472958,01/19/2020
Beer & Burger Store,88 Walm Lane,London,Cricklewood,E09000005,Brent,,E05000105,Willesden Green,,-0.22126957942199008,51.5487018612639,523428.96656524326,184810.92271575186,01/19/2020
Queensbury,110a Walm Lane,Cricklewood,London,E09000005,Brent,,E05000095,Mapesbury,,-0.22010873461955038,51.54961948625822,523506.9665443674,184914.92268724623,01/19/2020
Angies III,"11 Walm Lane, Willesden",Cricklewood,London,E09000005,Brent,,E05000105,Willesden Green,,-0.22379344936242776,51.54796673295036,523255.96661197586,184724.92273915524,01/19/2020
Moncada Brewery Tap Room,37 Humber Road,Cricklewood,London,E09000005,Brent,,E05000088,Dollis Hill,,-0.228759625425472,51.566036064497894,522862.96671925264,186725.9221961178,01/19/2020
Loz Lounge,301 Cricklewood Broadway,Cricklewood,London,E09000005,Brent,,E05000095,Mapesbury,,-0.21959005535188217,51.55995318319771,523514.9665404499,186064.92237657518,01/19/2020
Whelans,341 Oxgate Lane,Cricklewood,London,E09000005,Brent,,E05000088,Dollis Hill,,-0.23328666051971456,51.56686867802323,522546.96680587553,186810.92217373953,01/19/2020
Wells,30 Well Walk,London,Hampstead,E09000007,Camden,,E05000135,Hampstead Town,,-0.1733646675017287,51.558909776031726,526721.9656662501,186027.9223856809,01/19/2020
Flask,14 Flask Walk,Hampstead,London,E09000007,Camden,,E05000135,Hampstead Town,,-0.17693999777243663,51.55680717742022,526479.9657330501,185787.9224507971,01/19/2020
Duke Of Hamilton,23 New End,London,Hampstead,E09000007,Camden,,E05000135,Hampstead Town,,-0.17770872024337533,51.55886941399074,526420.9657488471,186015.92238816665,01/19/2020
Freemasons Arms,32 Downshire Hill,Hampstead,London,E09000007,Camden,,E05000135,Hampstead Town,,-0.16950875623436154,51.556493646690775,526995.9655923942,185765.9224580326,01/19/2020
King William IV,77 Hampstead High Street,London,Hampstead,E09000007,Camden,,E05000135,Hampstead Town,,-0.17622873078771234,51.55547422325438,526532.9657188889,185640.92249120463,01/19/2020
George,250 Haverstock Hill,Hampstead,London,E09000007,Camden,,E05000135,Hampstead Town,,-0.16605505113265426,51.551619739284284,527248.9655267313,185229.92260464083,01/19/2020
Belrose,94 Haverstock Hill,Hampstead,London,E09000007,Camden,,E05000136,Haverstock,,-0.15813524542694166,51.54699940113501,527810.9653738121,184729.92273928784,01/19/2020
Enterprise,2 Haverstock Hill,Chalk Farm,London,E09000007,Camden,,E05000136,Haverstock,,-0.15305443770946542,51.544248723406284,528170.9652759514,184432.92281874124,01/19/2020
Old Oak,1 Mansfield Road,London,Hampstead,E09000007,Camden,,E05000134,Gospel Oak,,-0.15129960366961656,51.5548054255506,528262.9652523024,185609.92249995342,01/19/2020
Roebuck,15 Pond Street,Hampstead,London,E09000007,Camden,,E05000135,Hampstead Town,,-0.167377092250879,51.55389751165172,527150.9655519675,185480.92253612028,01/19/2020
Garden Gate,14 South End Road,Hampstead,London,E09000007,Camden,,E05000134,Gospel Oak,,-0.16555769130667622,51.55466043237725,527274.9655181628,185568.92251195188,01/19/2020
Stag,67 Fleet Road,London,Hampstead,E09000007,Camden,,E05000135,Hampstead Town,,-0.16304989824958993,51.55317341406053,527452.9654708218,185407.92255577876,01/19/2020
Cork & Bottle Hampstead,154 Fleet Road,Hampstead,London,E09000007,Camden,,E05000134,Gospel Oak,,-0.16305374775490517,51.55379395924921,527450.9654711328,185476.92253693222,01/19/2020
Thyme,"Premier Inn, 217-221 Haverstock Hill",Hampstead,Belsize Park,E09000007,Camden,,E05000128,Belsize,,-0.16718341557278557,51.55153844783835,527170.965547932,185218.92260773818,01/19/2020
Sir Richard Steele,97 Haverstock Hill,London,Belsize Park,E09000007,Camden,,E05000128,Belsize,,-0.15865170375614018,51.546710748372455,527775.9653832458,184696.92274825973,01/19/2020
Washington,50 Englands Lane,London,Belsize Park,E09000007,Camden,,E05000128,Belsize,,-0.1624469944260613,51.54594291522837,527514.9654537924,184604.9227735902,01/19/2020
Olde Swiss Cottage,98 Finchley Road,Hampstead,London,E09000007,Camden,,E05000144,Swiss Cottage,,-0.17449972528701943,51.5424530551717,526688.9656759668,184195.92288360948,01/19/2020
Railway,100 West End Lane,West Hampstead,London,E09000007,Camden,,E05000145,West Hampstead,,-0.19092602580923781,51.546079701639506,525539.9659886356,184570.92278140417,01/19/2020
North Star Tavern,104 Finchley Road,London,South Hampstead,E09000007,Camden,,E05000133,Frognal and Fitzjohns,,-0.1785858563180569,51.54630244777039,526394.9657561448,184616.92276934028,01/19/2020
Holly Bush,22 Holly Mount,London,Hampstead,E09000007,Camden,,E05000135,Hampstead Town,,-0.17917477181261912,51.557561280335776,526322.9657758441,185867.92242848303,01/19/2020
Horseshoe,28 Heath Street,London,Hampstead,E09000007,Camden,,E05000135,Hampstead Town,,-0.17843812363666714,51.555778318722304,526378.9657607347,185670.92248263687,01/19/2020
Old Bull & Bush,North End Way,Hampstead,London,E09000007,Camden,,E05000135,Hampstead Town,,-0.18255666585678637,51.56754142996851,526060.9658479556,186971.9221303283,01/19/2020
Spaniards,Spaniards Road,Hampstead,London,E09000003,Barnet,,E05000052,Garden Suburb,,-0.17423077973213355,51.569705226778865,526631.9656925395,187226.922059822,01/19/2020
Hendon,377 Hendon Way,Hendon,London,E09000003,Barnet,,E05000062,West Hendon,,-0.22705111556676727,51.58137856601428,522939.96669498563,188434.92172949488,01/19/2020
Bodhran Bar,3-5 Vivian Avenue,Hendon,London,E09000003,Barnet,,E05000062,West Hendon,,-0.22819125381760053,51.58249287516473,522857.9667168024,188556.92169611633,01/19/2020
Claddagh Ring,10 Church Road,Hendon,London,E09000003,Barnet,,E05000055,Hendon,,-0.22613304551948465,51.59012334750683,522979.96668514394,189408.92146672524,01/19/2020
Greyhound,"52 Church End, London",Hendon,London,E09000003,Barnet,,E05000055,Hendon,,-0.2270580551347809,51.59120742510008,522912.9667037907,189527.92143494787,01/19/2020
Midland Hotel,29 Station Road,Hendon,London,E09000003,Barnet,,E05000062,West Hendon,,-0.23735408539871578,51.58069741811811,522227.9668892503,188341.9217559197,01/19/2020
Junction Tavern,101 Fortess Road,Kentish Town,London,E09000007,Camden,,E05000139,Kentish Town,,-0.14026799829788078,51.55471208372837,529027.9650429052,185618.92249804013,01/19/2020
Lord Palmerston,33 Dartmouth Park Hill,London,Dartmouth Park,E09000007,Camden,,E05000137,Highgate,,-0.14066039021884724,51.55959229033234,528986.9650554587,186160.9223511286,01/19/2020
Southampton Arms,139 Highgate Road,London,Kentish Town,E09000007,Camden,,E05000137,Highgate,,-0.1461887461062938,51.55597478626898,528613.9651565371,185748.92246246024,01/19/2020
Vine,86 Highgate Road,London,Kentish Town,E09000007,Camden,,E05000139,Kentish Town,,-0.1447781859757928,51.555188127825815,528713.9651289758,185663.92248561862,01/19/2020
Dartmouth Arms,35 York Rise,London,Kentish Town,E09000007,Camden,,E05000137,Highgate,,-0.14380335469370426,51.558580914764825,528771.9651140658,186042.9223829076,01/19/2020
Oxford Tavern,256 Kentish Town Road,Kentish Town,London,E09000007,Camden,,E05000139,Kentish Town,,-0.14055695850367908,51.55010344108684,529020.9650435023,185105.92263691325,01/19/2020
Lion & Unicorn,42 Gaisford Street,London,Kentish Town,E09000007,Camden,,E05000131,Cantelowes,,-0.13981600537355737,51.54811330750584,529077.9650280338,184885.92269673763,01/19/2020
Aces & Eights,156-158 Fortess Road,Tufnell Park,London,E09000007,Camden,,E05000139,Kentish Town,,-0.13866566995439997,51.55615248289977,529134.965014112,185781.92245404777,01/19/2020
Lady Hamilton,289 Kentish Town Road,London,Kentish Town,E09000007,Camden,,E05000139,Kentish Town,,-0.14136001174679996,51.54880323018056,528968.9650578538,184959.92267659027,01/19/2020
Pineapple,51 Leverton Street,London,Kentish Town,E09000007,Camden,,E05000139,Kentish Town,,-0.1394957997768608,51.55348584070291,529084.9650268956,185483.92253458558,01/19/2020
Rose & Crown,71-73 Torriano Avenue,Kentish Town,London,E09000007,Camden,,E05000139,Kentish Town,,-0.13289180855553312,51.55025151414741,529551.9648983896,185135.92262860242,01/19/2020
Assembly House,292 Kentish Town Road,London,Kentish Town,E09000007,Camden,,E05000139,Kentish Town,,-0.1403414605208008,51.55114317416167,529032.9650403837,185221.92260546162,01/19/2020
Neighbour,300 Kentish Town Road,Kentish Town,London,E09000007,Camden,,E05000139,Kentish Town,,-0.1403414605208008,51.55114317416167,529032.9650403837,185221.92260546162,01/19/2020
Bull & Gate,389 Kentish Town Road,London,Kentish Town,E09000007,Camden,,E05000139,Kentish Town,,-0.14104827525411304,51.550434961275215,528985.9650530813,185141.92262714036,01/19/2020
George IV,76 Willes Road,Kentish Town,London,E09000007,Camden,,E05000139,Kentish Town,,-0.1449105020679987,51.54839178865574,528723.96512502,184907.92269063706,01/19/2020
Fiddlers,1 Malden Road,Kentish Town,London,E09000007,Camden,,E05000136,Haverstock,,-0.15146478399563432,51.54646286836912,528274.965247953,184681.92275143013,01/19/2020
Grafton,20 Prince of Wales Road,London,Kentish Town,E09000007,Camden,,E05000139,Kentish Town,,-0.14501883205457874,51.54679280371297,528720.9651258766,184729.92273885524,01/19/2020
Camden Town Brewery Tap,55-58 Wilkin Street Mews,Kentish Town,London,E09000007,Camden,,E05000139,Kentish Town,,-0.14693468167421891,51.54827089286043,528583.9651633854,184890.92269519414,01/19/2020
Gipsy Queen,166 Malden Road,Kentish Town,London,E09000007,Camden,,E05000134,Gospel Oak,,-0.15470874482714284,51.55076744981949,528037.9653127053,185154.92262415524,01/19/2020
Sir Robert Peel,108 Malden Road,London,Kentish Town,E09000007,Camden,,E05000136,Haverstock,,-0.1522753814682289,51.54852596292427,528212.96526494,184909.92269005108,01/19/2020
Lord Southampton,2 Southampton Road,Kentish Town,London,E09000007,Camden,,E05000136,Haverstock,,-0.15629899094873012,51.54996512120159,527929.9653419917,185062.92264920985,01/19/2020
